NINE_FIG,MARK_ID
110680119,200317
110680120,200318
110680121,199133
110680122,199126
110680123,199157
110680124,200560
110680125,200561
110680126,200562
110680127,200563
110680135,198072
110680136,198069
110680137,198070
110680138,198071
110680139,198073
110680140,198075
110680141,198076
110680148,217481
110680149,217482
110680150,207072
110680151,207079
110680152,207080
110680156,256063
110680158,211859
110680159,211860
110680160,207073
110680172,222890
110680177,228794
110680213,217483
110680214,206043
110680215,206044
110680216,206045
110680217,206046
110680218,206047
110680231,213700
110680232,213701
110680233,213702
110680250,215359
110680251,215360
110680252,215361
110680253,207074
110680254,207075
110680255,207076
110680256,207077
110680257,207078
110680258,207081
110680259,207082
110680260,207083
110680261,207084
110680262,207085
110680263,207086
110680268,217259
110680269,217260
110680270,217261
110680271,217262
110680272,210828
110680273,210829
110680274,209897
110680275,209898
110680277,236112
110680278,236113
110680280,211786
110680281,211787
110680282,211788
110680291,217263
110680292,217264
110680293,217265
110680294,217266
110680295,217267
110680296,217268
110680297,217269
110680313,216947
110680314,216948
110680315,216949
110680316,216950
110680317,218833
110680318,218834
110680319,218835
110680320,218836
110680321,218837
110680322,218838
110680332,223831
110680333,229318
110680334,228005
110680338,223832
110680339,223833
110680340,222164
110680341,222165
110680342,229319
110680343,228006
110680345,240331
110680346,240332
110680347,240333
110680348,240334
110680354,262694
110680366,236437
110680367,236438
110680368,236439
110680369,236440
110680370,229320
110680371,229321
110680372,229322
110680373,229323
110680376,228102
110680377,228103
110680380,263565
110680388,238266
110680389,238267
110680390,238268
110680391,227371
110680392,227372
110680393,227373
110680394,227374
110680395,227375
110680396,227376
110680402,229324
110680403,229325
110680404,229326
110680408,228245
110680409,228246
110680410,228247
110680415,232842
110680416,232843
110680417,232844
110680418,232845
110680419,231956
110680420,231957
110680426,238915
110680427,238916
110680428,235996
110680429,235997
110680443,239193
110680444,239194
110680445,239195
110680446,239196
110700066,211879
110700352,219617
110730051,193664
110730052,193665
110730053,192331
110730054,192330
110730058,202923
110730059,203230
110730060,203231
110730061,203232
110730075,207368
110730076,211561
110730077,211562
110780000,159576
110780003,159577
110780004,159442
110780005,159443
110780006,159444
110780007,159445
110780008,194015
110780009,194016
110780010,194017
110780016,236232
110780017,160679
110780018,160678
110780019,236233
110780020,236234
110780022,236235
110780023,236236
110780027,161175
110780036,214519
110780037,161774
110780038,161775
110780039,161776
110780040,161777
110780041,161778
110780048,189449
110780049,189450
110780053,191184
110780054,191207
110780055,161176
110780056,161177
110780057,161178
110780058,212519
110780059,186703
110780060,200162
110780069,186704
110780070,186697
110780077,196012
110780078,190099
110780079,190100
110780080,190717
110780087,194075
110780088,193892
110780089,200777
110780090,200778
110780091,200779
110780099,200702
110780112,211349
110780113,211350
110780118,210070
110780124,212520
110780125,212521
110780126,212522
110780128,207244
110780129,207245
110780130,207246
110780131,208805
110780132,208806
110780133,208807
110780138,216361
110780139,216362
110780140,216363
110780141,216364
110780142,216365
110780143,211351
110780144,211352
110780145,211353
110780146,211354
110780148,223208
110780149,223209
110780154,242990
110780156,242991
110780160,218473
110780161,224630
110780168,217864
110780169,217865
110780170,217866
110780171,221204
110780172,221205
110780173,221206
110780174,217270
110780175,221207
110780176,222842
110780177,222843
110780178,222844
110780179,222845
110780180,222846
110780181,222847
110780186,219542
110780187,219543
110780188,219544
110780189,219545
110780190,219546
110780191,219547
110780192,224631
110780193,231729
110780194,224509
110780195,224549
110780196,224550
110780197,229327
110780198,229328
110780199,229329
110780200,229330
110780201,229331
110780202,229332
110780203,229333
110780204,229334
110780205,241144
110780206,241145
110780207,228528
110780208,228529
110780209,228530
110780210,244153
110780211,244154
110780212,244155
110780213,244156
110780214,244157
110780215,247960
110780216,247961
110780217,246337
110780218,246338
110780219,246339
110780222,244429
110780223,244430
110780226,242549
110780235,247962
110780236,247963
110780237,262098
110780238,262099
110780239,262100
110780240,262101
110790000,187742
110790001,187741
110790002,187740
110790003,187745
110790004,187744
110790009,188530
110790010,188525
110790011,188524
110790012,188529
110790015,199767
110790021,200902
110790027,236656
110790029,188981
110790035,187029
110790036,187028
110790037,187027
110790038,186635
110790039,186634
110790040,186632
110790041,186642
110790042,191565
110790043,191556
110790044,190824
110790045,187614
110790046,187615
110790047,188985
110790048,188986
110790049,188971
110790050,188972
110790051,187735
110790052,187734
110790053,187752
110790054,200564
110790055,200565
110790057,189403
110790058,189401
110790059,189396
110790060,188073
110790061,188074
110790062,188075
110790063,189260
110790064,188166
110790065,188175
110790066,188176
110790067,188177
110790068,188178
110790069,189508
110790070,189507
110790071,189506
110790072,188964
110790073,188965
110790074,189827
110790075,189828
110790076,189826
110790077,189379
110790078,189806
110790082,190560
110790083,190558
110790084,190489
110790085,190506
110790086,191313
110790088,192864
110790089,193408
110790090,193409
110790091,193422
110790092,193423
110790093,193506
110790094,193507
110790095,193508
110790096,193441
110790097,193442
110790098,192913
110790099,192914
110790100,192915
110790101,196404
110790102,224510
110790104,193796
110790105,193797
110790106,193798
110790107,196747
110790108,197475
110790109,197471
110790110,195963
110790111,195964
110790112,195965
110790113,200903
110790114,200904
110790115,200905
110790116,197935
110790117,197941
110790118,197929
110790119,197940
110790120,197441
110790121,197442
110790122,198367
110790123,199185
110790124,199186
110790125,199187
110790126,198461
110790127,198462
110790128,198463
110790130,210071
110790131,200188
110790132,200189
110790133,200190
110790134,200191
110790135,200703
110790136,200704
110790137,203997
110790138,203998
110790139,203999
110790140,200192
110790141,200193
110790142,197624
110790143,197625
110790159,208335
110790160,208336
110790170,230127
110790171,230128
110790172,230129
110790175,230130
110790176,230131
110790177,222480
110790178,222481
110790181,229733
110790182,229734
110790183,229735
110790195,228104
110790202,206885
110790203,206882
110790204,206883
110790205,206884
110790216,209144
110790217,209145
110790218,209146
110790219,214240
110790220,214241
110790222,208180
110790223,208181
110790234,214104
110790235,214105
110790237,208745
110790238,208746
110790239,208747
110790242,211563
110790243,210846
110790244,210845
110790245,210844
110790246,211889
110790247,211900
110790248,216524
110790249,216525
110790250,216526
110790251,216527
110790252,216528
110790253,211701
110790254,211702
110790255,211703
110790256,214242
110790257,214243
110790258,214244
110790259,207435
110790260,207436
110790261,207613
110790262,207614
110790263,207616
110790264,219775
110790266,216881
110790267,216882
110790268,216883
110790269,207526
110790270,211139
110790271,211140
110790273,209258
110790274,209259
110790275,209260
110790276,219776
110790277,219777
110790278,219778
110790279,210776
110790280,219779
110790281,214059
110790282,214060
110790283,214061
110790284,210777
110790285,210778
110790286,209525
110790287,209526
110790288,209527
110790290,211141
110790294,230876
110790295,230877
110790296,230878
110790298,216366
110790304,216529
110790305,216530
110790308,218613
110790309,218614
110790320,214363
110790322,214364
110790333,216884
110790334,216885
110790335,216886
110790336,216887
110790337,242676
110790338,242677
110790339,218413
110790340,218414
110790341,223210
110790342,223211
110790343,223212
110790344,246159
110790351,219618
110790353,219780
110790354,223927
110790355,223928
110790356,221208
110790357,221209
110790358,221210
110790364,222848
110790365,222849
110790369,226167
110790370,226168
110790371,225247
110790372,225248
110790373,224947
110790374,224948
110790375,224949
110790376,224950
110790377,223834
110790378,223835
110790379,223836
110790380,228105
110790381,228106
110790382,228107
110790383,228108
110790384,224769
110790385,224770
110790387,225028
110790388,225029
110790390,225464
110790391,225465
110790394,228248
110790398,228531
110790399,257865
110790400,257866
110790401,253974
110790402,228109
110790403,228110
110790404,228111
110790405,230636
110790406,230637
110790407,230638
110790408,230996
110790409,230997
110790410,232355
110790411,232356
110790412,233686
110790413,233687
110790414,230132
110790415,230133
110790416,237408
110790417,237409
110790418,235659
110790419,235660
110790420,235661
110790421,237618
110790422,237619
110790423,241146
110790424,241147
110790425,241148
110790426,242992
110790427,242993
110790428,242994
110790431,257308
110790435,237410
110790436,237411
110790440,241710
110790441,241711
110790448,241149
110790449,241150
110790450,241151
110790457,242710
110790458,242711
110790459,251275
110790460,251276
110790461,251277
110790464,245349
110790465,248781
110790466,248782
110790467,246160
110790468,246161
110790469,246863
110790470,246864
110790471,246865
110790474,246866
110790475,246867
110790479,247523
110790480,247524
110790481,247525
110790482,250699
110790483,250700
110790484,247964
110790485,247965
110790486,248411
110790487,248412
110790488,248413
110790495,254423
110790497,261423
110790498,261424
110790499,256123
110810000,186354
110810001,186359
110810007,188194
110810008,188191
110810009,186720
110810010,186721
110810011,186731
110810012,186732
110810013,189761
110810014,189760
110810015,189759
110810019,191071
110810020,191072
110810021,191073
110810022,191074
110810023,191075
110810024,191136
110810025,191138
110810026,191137
110810027,191123
110810028,191133
110810029,191132
110810030,191131
110810031,191130
110810032,191129
110810033,191128
110810035,218474
110810036,218475
110810039,193016
110810040,193017
110810041,193018
110810042,193019
110810043,193020
110810044,193336
110810045,193337
110810046,193338
110810047,194065
110810048,194066
110810049,194067
110810050,194068
110810051,194109
110810052,194110
110810053,194111
110810054,195807
110810055,195808
110810056,195809
110810057,195810
110810058,196452
110810059,196455
110810064,197702
110810065,197703
110810066,208618
110810067,208619
110810069,253474
110810070,253475
110810074,206509
110810075,206510
110810076,206511
110810077,206483
110810081,210847
110810082,210848
110810083,210849
110810084,206514
110810085,206515
110810086,206516
110810087,206517
110810088,207313
